m00,0,1,1024,0.000244141,6.10352e-05,0
m00,1,1,3072,0.000244141,0.000183105,0
m00,2,1,1024,0.000244141,6.10352e-05,0
m00,3,1,1024,0.000244141,6.10352e-05,0
m00,4,1,3072,0.000244141,0.000183105,0
m00,5,1,3072,0.000244141,0.000183105,0
n26,0,1,1024,0.000488281,0.00012207,11
n26,1,1,3072,0.000488281,0.000366211,11
n26,2,1,1024,0.000488281,0.00012207,11
n26,3,1,1024,0.000488281,0.00012207,11
n26,4,1,3072,0.000488281,0.000366211,11
n26,5,1,3072,0.000488281,0.000366211,11
n27,0,1,1024,0.000488281,0.00012207,11
n27,1,1,3072,0.000488281,0.000366211,11
n27,2,1,1024,0.000488281,0.00012207,11
n27,3,1,1024,0.000488281,0.00012207,11
n27,4,1,3072,0.000488281,0.000366211,11
n27,5,1,3072,0.000488281,0.000366211,11
n31,0,1,1024,0.000976562,0.000244141,10
n31,1,1,3072,0.000976562,0.000732422,10
n31,2,1,1024,0.000976562,0.000244141,10
n31,3,1,1024,0.000976562,0.000244141,10
n31,4,1,3072,0.000976562,0.000732422,10
n31,5,1,3072,0.000976562,0.000732422,10
n32,0,1,1024,0.000976562,0.000244141,10
n32,1,1,3072,0.000976562,0.000732422,10
n32,2,1,1024,0.000976562,0.000244141,10
n32,3,1,1024,0.000976562,0.000244141,10
n32,4,1,3072,0.000976562,0.000732422,10
n32,5,1,3072,0.000976562,0.000732422,10
n39,0,1,1024,0.000976562,0.000244141,10
n39,1,1,3072,0.000976562,0.000732422,10
n39,2,1,1024,0.000976562,0.000244141,10
n39,3,1,1024,0.000976562,0.000244141,10
n39,4,1,3072,0.000976562,0.000732422,10
n39,5,1,3072,0.000976562,0.000732422,10
n44,0,1,1024,0.00195312,0.000488281,9
n44,1,1,3072,0.00195312,0.00146484,9
n44,2,1,1024,0.00195312,0.000488281,9
n44,3,1,1024,0.00195312,0.000488281,9
n44,4,1,3072,0.00195312,0.00146484,9
n44,5,1,3072,0.00195312,0.00146484,9
n45,0,1,1024,0.00195312,0.000488281,9
n45,1,1,3072,0.00195312,0.00146484,9
n45,2,1,1024,0.00195312,0.000488281,9
n45,3,1,1024,0.00195312,0.000488281,9
n45,4,1,3072,0.00195312,0.00146484,9
n45,5,1,3072,0.00195312,0.00146484,9
n52,0,1,1024,0.00195312,0.000488281,9
n52,1,1,3072,0.00195312,0.00146484,9
n52,2,1,1024,0.00195312,0.000488281,9
n52,3,1,1024,0.00195312,0.000488281,9
n52,4,1,3072,0.00195312,0.00146484,9
n52,5,1,3072,0.00195312,0.00146484,9
n59,0,1,1024,0.00195312,0.000488281,9
n59,1,1,3072,0.00195312,0.00146484,9
n59,2,1,1024,0.00195312,0.000488281,9
n59,3,1,1024,0.00195312,0.000488281,9
n59,4,1,3072,0.00195312,0.00146484,9
n59,5,1,3072,0.00195312,0.00146484,9
n65,0,1,1024,0.00390625,0.000976562,8
n65,1,1,3072,0.00390625,0.00292969,8
n65,2,1,1024,0.00390625,0.000976562,8
n65,3,1,1024,0.00390625,0.000976562,8
n65,4,1,3072,0.00390625,0.00292969,8
n65,5,1,3072,0.00390625,0.00292969,8
n66,0,1,1024,0.00390625,0.000976562,8
n66,1,1,3072,0.00390625,0.00292969,8
n66,2,1,1024,0.00390625,0.000976562,8
n66,3,1,1024,0.00390625,0.000976562,8
n66,4,1,3072,0.00390625,0.00292969,8
n66,5,1,3072,0.00390625,0.00292969,8
n73,0,1,1024,0.00390625,0.000976562,8
n73,1,1,3072,0.00390625,0.00292969,8
n73,2,1,1024,0.00390625,0.000976562,8
n73,3,1,1024,0.00390625,0.000976562,8
n73,4,1,3072,0.00390625,0.00292969,8
n73,5,1,3072,0.00390625,0.00292969,8
n80,0,1,1024,0.00390625,0.000976562,8
n80,1,1,3072,0.00390625,0.00292969,8
n80,2,1,1024,0.00390625,0.000976562,8
n80,3,1,1024,0.00390625,0.000976562,8
n80,4,1,3072,0.00390625,0.00292969,8
n80,5,1,3072,0.00390625,0.00292969,8
n87,0,1,1024,0.00390625,0.000976562,8
n87,1,1,3072,0.00390625,0.00292969,8
n87,2,1,1024,0.00390625,0.000976562,8
n87,3,1,1024,0.00390625,0.000976562,8
n87,4,1,3072,0.00390625,0.00292969,8
n87,5,1,3072,0.00390625,0.00292969,8
n94,0,1,1024,0.0078125,0.00195312,7
n94,1,1,3072,0.0078125,0.00585938,7
n94,2,1,1024,0.0078125,0.00195312,7
n94,3,1,1024,0.0078125,0.00195312,7
n94,4,1,3072,0.0078125,0.00585938,7
n94,5,1,3072,0.0078125,0.00585938,7
n95,0,1,1024,0.0078125,0.00195312,7
n95,1,1,3072,0.0078125,0.00585938,7
n95,2,1,1024,0.0078125,0.00195312,7
n95,3,1,1024,0.0078125,0.00195312,7
n95,4,1,3072,0.0078125,0.00585938,7
n95,5,1,3072,0.0078125,0.00585938,7
n102,0,1,1024,0.0078125,0.00195312,7
n102,1,1,3072,0.0078125,0.00585938,7
n102,2,1,1024,0.0078125,0.00195312,7
n102,3,1,1024,0.0078125,0.00195312,7
n102,4,1,3072,0.0078125,0.00585938,7
n102,5,1,3072,0.0078125,0.00585938,7
n109,0,1,1024,0.0078125,0.00195312,7
n109,1,1,3072,0.0078125,0.00585938,7
n109,2,1,1024,0.0078125,0.00195312,7
n109,3,1,1024,0.0078125,0.00195312,7
n109,4,1,3072,0.0078125,0.00585938,7
n109,5,1,3072,0.0078125,0.00585938,7
n116,0,1,1024,0.0078125,0.00195312,7
n116,1,1,3072,0.0078125,0.00585938,7
n116,2,1,1024,0.0078125,0.00195312,7
n116,3,1,1024,0.0078125,0.00195312,7
n116,4,1,3072,0.0078125,0.00585938,7
n116,5,1,3072,0.0078125,0.00585938,7
n123,0,1,1024,0.0078125,0.00195312,7
n123,1,1,3072,0.0078125,0.00585938,7
n123,2,1,1024,0.0078125,0.00195312,7
n123,3,1,1024,0.0078125,0.00195312,7
n123,4,1,3072,0.0078125,0.00585938,7
n123,5,1,3072,0.0078125,0.00585938,7
n131,0,1,1024,0.015625,0.00390625,6
n131,1,1,3072,0.015625,0.0117188,6
n131,2,1,1024,0.015625,0.00390625,6
n131,3,1,1024,0.015625,0.00390625,6
n131,4,1,3072,0.015625,0.0117188,6
n131,5,1,3072,0.015625,0.0117188,6
n135,0,1,1024,0.015625,0.00390625,6
n135,1,1,3072,0.015625,0.0117188,6
n135,2,1,1024,0.015625,0.00390625,6
n135,3,1,1024,0.015625,0.00390625,6
n135,4,1,3072,0.015625,0.0117188,6
n135,5,1,3072,0.015625,0.0117188,6
n142,0,1,1024,0.015625,0.00390625,6
n142,1,1,3072,0.015625,0.0117188,6
n142,2,1,1024,0.015625,0.00390625,6
n142,3,1,1024,0.015625,0.00390625,6
n142,4,1,3072,0.015625,0.0117188,6
n142,5,1,3072,0.015625,0.0117188,6
n149,0,1,1024,0.015625,0.00390625,6
n149,1,1,3072,0.015625,0.0117188,6
n149,2,1,1024,0.015625,0.00390625,6
n149,3,1,1024,0.015625,0.00390625,6
n149,4,1,3072,0.015625,0.0117188,6
n149,5,1,3072,0.015625,0.0117188,6
n156,0,1,1024,0.015625,0.00390625,6
n156,1,1,3072,0.015625,0.0117188,6
n156,2,1,1024,0.015625,0.00390625,6
n156,3,1,1024,0.015625,0.00390625,6
n156,4,1,3072,0.015625,0.0117188,6
n156,5,1,3072,0.015625,0.0117188,6
n167,0,1,1024,0.03125,0.0078125,5
n167,1,1,3072,0.03125,0.0234375,5
n167,2,1,1024,0.03125,0.0078125,5
n167,3,1,1024,0.03125,0.0078125,5
n167,4,1,3072,0.03125,0.0234375,5
n167,5,1,3072,0.03125,0.0234375,5
n174,0,1,1024,0.03125,0.0078125,5
n174,1,1,3072,0.03125,0.0234375,5
n174,2,1,1024,0.03125,0.0078125,5
n174,3,1,1024,0.03125,0.0078125,5
n174,4,1,3072,0.03125,0.0234375,5
n174,5,1,3072,0.03125,0.0234375,5
n181,0,1,1024,0.03125,0.0078125,5
n181,1,1,3072,0.03125,0.0234375,5
n181,2,1,1024,0.03125,0.0078125,5
n181,3,1,1024,0.03125,0.0078125,5
n181,4,1,3072,0.03125,0.0234375,5
n181,5,1,3072,0.03125,0.0234375,5
n188,0,1,1024,0.03125,0.0078125,5
n188,1,1,3072,0.03125,0.0234375,5
n188,2,1,1024,0.03125,0.0078125,5
n188,3,1,1024,0.03125,0.0078125,5
n188,4,1,3072,0.03125,0.0234375,5
n188,5,1,3072,0.03125,0.0234375,5
n199,0,1,1024,0.0625,0.015625,4
n199,1,1,3072,0.0625,0.046875,4
n199,2,1,1024,0.0625,0.015625,4
n199,3,1,1024,0.0625,0.015625,4
n199,4,1,3072,0.0625,0.046875,4
n199,5,1,3072,0.0625,0.046875,4
n206,0,1,1024,0.0625,0.015625,4
n206,1,1,3072,0.0625,0.046875,4
n206,2,1,1024,0.0625,0.015625,4
n206,3,1,1024,0.0625,0.015625,4
n206,4,1,3072,0.0625,0.046875,4
n206,5,1,3072,0.0625,0.046875,4
n213,0,1,1024,0.0625,0.015625,4
n213,1,1,3072,0.0625,0.046875,4
n213,2,1,1024,0.0625,0.015625,4
n213,3,1,1024,0.0625,0.015625,4
n213,4,1,3072,0.0625,0.046875,4
n213,5,1,3072,0.0625,0.046875,4
n223,0,1,1024,0.125,0.03125,3
n223,1,1,3072,0.125,0.09375,3
n223,2,1,1024,0.125,0.03125,3
n223,3,1,1024,0.125,0.03125,3
n223,4,1,3072,0.125,0.09375,3
n223,5,1,3072,0.125,0.09375,3
n230,0,1,1024,0.125,0.03125,3
n230,1,1,3072,0.125,0.09375,3
n230,2,1,1024,0.125,0.03125,3
n230,3,1,1024,0.125,0.03125,3
n230,4,1,3072,0.125,0.09375,3
n230,5,1,3072,0.125,0.09375,3
n239,0,1,1024,0.25,0.0625,2
n239,1,1,3072,0.25,0.1875,2
n239,2,1,1024,0.25,0.0625,2
n239,3,1,1024,0.25,0.0625,2
n239,4,1,3072,0.25,0.1875,2
n239,5,1,3072,0.25,0.1875,2
m01,0,2,1536,0.000488281,0.000183105,0
m01,1,2,2560,0.000488281,0.000305176,0
m01,2,2,1024,0.000488281,0.00012207,0
m01,3,2,1024,0.000488281,0.00012207,0
m01,4,2,3072,0.000488281,0.000366211,0
m01,5,2,3072,0.000488281,0.000366211,0
n28,0,2,256,0.000976562,6.10352e-05,10
n28,1,2,3840,0.000976562,0.000915527,10
n28,2,2,768,0.000976562,0.000183105,10
n28,3,2,768,0.000976562,0.000183105,10
n28,4,2,3328,0.000976562,0.000793457,10
n28,5,2,3328,0.000976562,0.000793457,10
n33,0,2,256,0.00195312,0.00012207,9
n33,1,2,3712,0.00195312,0.00177002,9
n33,2,2,768,0.00195312,0.000366211,9
n33,3,2,640,0.00195312,0.000305176,9
n33,4,2,3200,0.00195312,0.00152588,9
n33,5,2,3328,0.00195312,0.00158691,9
n35,0,2,1536,0.000976562,0.000366211,10
n35,1,2,2560,0.000976562,0.000610352,10
n35,2,2,1024,0.000976562,0.000244141,10
n35,3,2,1024,0.000976562,0.000244141,10
n35,4,2,3072,0.000976562,0.000732422,10
n35,5,2,3072,0.000976562,0.000732422,10
n46,0,2,256,0.00390625,0.000244141,8
n46,1,2,3648,0.00390625,0.003479,8
n46,2,2,704,0.00390625,0.000671387,8
n46,3,2,640,0.00390625,0.000610352,8
n46,4,2,3200,0.00390625,0.00305176,8
n46,5,2,3264,0.00390625,0.00311279,8
n48,0,2,1536,0.00195312,0.000732422,9
n48,1,2,2560,0.00195312,0.0012207,9
n48,2,2,1024,0.00195312,0.000488281,9
n48,3,2,1024,0.00195312,0.000488281,9
n48,4,2,3072,0.00195312,0.00146484,9
n48,5,2,3072,0.00195312,0.00146484,9
n67,0,2,256,0.0078125,0.000488281,7
n67,1,2,3616,0.0078125,0.00689697,7
n67,2,2,704,0.0078125,0.00134277,7
n67,3,2,608,0.0078125,0.00115967,7
n67,4,2,3168,0.0078125,0.00604248,7
n67,5,2,3264,0.0078125,0.00622559,7
n69,0,2,1536,0.00390625,0.00146484,8
n69,1,2,2560,0.00390625,0.00244141,8
n69,2,2,1024,0.00390625,0.000976562,8
n69,3,2,1024,0.00390625,0.000976562,8
n69,4,2,3072,0.00390625,0.00292969,8
n69,5,2,3072,0.00390625,0.00292969,8
n96,0,2,256,0.015625,0.000976562,6
n96,1,2,3600,0.015625,0.0137329,6
n96,2,2,688,0.015625,0.00262451,6
n96,3,2,608,0.015625,0.00231934,6
n96,4,2,3168,0.015625,0.012085,6
n96,5,2,3248,0.015625,0.0123901,6
n98,0,2,1536,0.0078125,0.00292969,7
n98,1,2,2560,0.0078125,0.00488281,7
n98,2,2,1024,0.0078125,0.00195312,7
n98,3,2,1024,0.0078125,0.00195312,7
n98,4,2,3072,0.0078125,0.00585938,7
n98,5,2,3072,0.0078125,0.00585938,7
n36,0,3,128,0.00195312,6.10352e-05,9
n36,1,3,3712,0.00195312,0.00177002,9
n36,2,3,0,0,0,9
n36,3,3,1408,0.00195312,0.000671387,9
n36,4,3,3840,0.00195312,0.00183105,9
n36,5,3,2432,0.00195312,0.00115967,9
n38,0,3,1536,0.000976562,0.000366211,10
n38,1,3,2560,0.000976562,0.000610352,10
n38,2,3,1536,0.000976562,0.000366211,10
n38,3,3,256,0.000976562,6.10352e-05,10
n38,4,3,2560,0.000976562,0.000610352,10
n38,5,3,3840,0.000976562,0.000915527,10
m02,0,4,1792,0.000976562,0.000427246,0
m02,1,4,2304,0.000976562,0.000549316,0
m02,2,4,1024,0.000976562,0.000244141,0
m02,3,4,1536,0.000976562,0.000366211,0
m02,4,4,3072,0.000976562,0.000732422,0
m02,5,4,2560,0.000976562,0.000610352,0
n40,0,4,384,0.00195312,0.000183105,9
n40,1,4,3712,0.00195312,0.00177002,9
n40,2,4,1152,0.00195312,0.000549316,9
n40,3,4,640,0.00195312,0.000305176,9
n40,4,4,2944,0.00195312,0.00140381,9
n40,5,4,3456,0.00195312,0.00164795,9
n43,0,4,384,0.00195312,0.000183105,9
n43,1,4,3712,0.00195312,0.00177002,9
n43,2,4,128,0.00195312,6.10352e-05,9
n43,3,4,256,0.00195312,0.00012207,9
n43,4,4,3968,0.00195312,0.00189209,9
n43,5,4,3840,0.00195312,0.00183105,9
n49,0,5,192,0.00390625,0.000183105,8
n49,1,5,3648,0.00390625,0.003479,8
n49,2,5,64,0.00390625,6.10352e-05,8
n49,3,5,1344,0.00390625,0.00128174,8
n49,4,5,3776,0.00390625,0.00360107,8
n49,5,5,2496,0.00390625,0.00238037,8
n51,0,5,1536,0.00195312,0.000732422,9
n51,1,5,2560,0.00195312,0.0012207,9
n51,2,5,1536,0.00195312,0.000732422,9
n51,3,5,384,0.00195312,0.000183105,9
n51,4,5,2560,0.00195312,0.0012207,9
n51,5,5,3712,0.00195312,0.00177002,9
n53,0,6,384,0.00390625,0.000366211,8
n53,1,6,3520,0.00390625,0.00335693,8
n53,2,6,1088,0.00390625,0.0010376,8
n53,3,6,512,0.00390625,0.000488281,8
n53,4,6,2816,0.00390625,0.00268555,8
n53,5,6,3392,0.00390625,0.00323486,8
n55,0,6,1792,0.00195312,0.000854492,9
n55,1,6,2304,0.00195312,0.00109863,9
n55,2,6,1024,0.00195312,0.000488281,9
n55,3,6,1536,0.00195312,0.000732422,9
n55,4,6,3072,0.00195312,0.00146484,9
n55,5,6,2560,0.00195312,0.0012207,9
n64,0,6,448,0.00390625,0.000427246,8
n64,1,6,3648,0.00390625,0.003479,8
n64,2,6,192,0.00390625,0.000183105,8
n64,3,6,256,0.00390625,0.000244141,8
n64,4,6,3904,0.00390625,0.00372314,8
n64,5,6,3840,0.00390625,0.00366211,8
n56,0,7,192,0.00390625,0.000183105,8
n56,1,7,3520,0.00390625,0.00335693,8
n56,2,7,64,0.00390625,6.10352e-05,8
n56,3,7,1600,0.00390625,0.00152588,8
n56,4,7,3648,0.00390625,0.003479,8
n56,5,7,2112,0.00390625,0.00201416,8
n58,0,7,1792,0.00195312,0.000854492,9
n58,1,7,2304,0.00195312,0.00109863,9
n58,2,7,1792,0.00195312,0.000854492,9
n58,3,7,384,0.00195312,0.000183105,9
n58,4,7,2304,0.00195312,0.00109863,9
n58,5,7,3712,0.00195312,0.00177002,9
n70,0,7,224,0.0078125,0.000427246,7
n70,1,7,3616,0.0078125,0.00689697,7
n70,2,7,64,0.0078125,0.00012207,7
n70,3,7,1312,0.0078125,0.00250244,7
n70,4,7,3776,0.0078125,0.00720215,7
n70,5,7,2528,0.0078125,0.00482178,7
n72,0,7,1536,0.00390625,0.00146484,8
n72,1,7,2560,0.00390625,0.00244141,8
n72,2,7,1536,0.00390625,0.00146484,8
n72,3,7,448,0.00390625,0.000427246,8
n72,4,7,2560,0.00390625,0.00244141,8
n72,5,7,3648,0.00390625,0.003479,8
m03,0,8,1920,0.00195312,0.000915527,0
m03,1,8,2176,0.00195312,0.0010376,0
m03,2,8,1024,0.00195312,0.000488281,0
m03,3,8,1792,0.00195312,0.000854492,0
m03,4,8,3072,0.00195312,0.00146484,0
m03,5,8,2304,0.00195312,0.00109863,0
n60,0,8,448,0.00390625,0.000427246,8
n60,1,8,3648,0.00390625,0.003479,8
n60,2,8,1344,0.00390625,0.00128174,8
n60,3,8,576,0.00390625,0.000549316,8
n60,4,8,2752,0.00390625,0.00262451,8
n60,5,8,3520,0.00390625,0.00335693,8
n63,0,8,576,0.00390625,0.000549316,8
n63,1,8,3520,0.00390625,0.00335693,8
n63,2,8,192,0.00390625,0.000183105,8
n63,3,8,384,0.00390625,0.000366211,8
n63,4,8,3904,0.00390625,0.00372314,8
n63,5,8,3712,0.00390625,0.00354004,8
n74,0,8,384,0.0078125,0.000732422,7
n74,1,8,3424,0.0078125,0.00653076,7
n74,2,8,1056,0.0078125,0.00201416,7
n74,3,8,448,0.0078125,0.000854492,7
n74,4,8,2752,0.0078125,0.00524902,7
n74,5,8,3360,0.0078125,0.00640869,7
n76,0,8,1792,0.00390625,0.00170898,8
n76,1,8,2304,0.00390625,0.00219727,8
n76,2,8,1024,0.00390625,0.000976562,8
n76,3,8,1536,0.00390625,0.00146484,8
n76,4,8,3072,0.00390625,0.00292969,8
n76,5,8,2560,0.00390625,0.00244141,8
n93,0,8,480,0.0078125,0.000915527,7
n93,1,8,3616,0.0078125,0.00689697,7
n93,2,8,224,0.0078125,0.000427246,7
n93,3,8,256,0.0078125,0.000488281,7
n93,4,8,3872,0.0078125,0.00738525,7
n93,5,8,3840,0.0078125,0.00732422,7
n77,0,9,288,0.0078125,0.000549316,7
n77,1,9,3424,0.0078125,0.00653076,7
n77,2,9,96,0.0078125,0.000183105,7
n77,3,9,1504,0.0078125,0.00286865,7
n77,4,9,3616,0.0078125,0.00689697,7
n77,5,9,2208,0.0078125,0.00421143,7
n79,0,9,1792,0.00390625,0.00170898,8
n79,1,9,2304,0.00390625,0.00219727,8
n79,2,9,1792,0.00390625,0.00170898,8
n79,3,9,576,0.00390625,0.000549316,8
n79,4,9,2304,0.00390625,0.00219727,8
n79,5,9,3520,0.00390625,0.00335693,8
n99,0,9,240,0.015625,0.000915527,6
n99,1,9,3600,0.015625,0.0137329,6
n99,2,9,80,0.015625,0.000305176,6
n99,3,9,1296,0.015625,0.00494385,6
n99,4,9,3760,0.015625,0.0143433,6
n99,5,9,2544,0.015625,0.00970459,6
n101,0,9,1536,0.0078125,0.00292969,7
n101,1,9,2560,0.0078125,0.00488281,7
n101,2,9,1536,0.0078125,0.00292969,7
n101,3,9,480,0.0078125,0.000915527,7
n101,4,9,2560,0.0078125,0.00488281,7
n101,5,9,3616,0.0078125,0.00689697,7
n81,0,10,448,0.0078125,0.000854492,7
n81,1,10,3424,0.0078125,0.00653076,7
n81,2,10,1248,0.0078125,0.00238037,7
n81,3,10,448,0.0078125,0.000854492,7
n81,4,10,2624,0.0078125,0.00500488,7
n81,5,10,3424,0.0078125,0.00653076,7
n83,0,10,1920,0.00390625,0.00183105,8
n83,1,10,2176,0.00390625,0.0020752,8
n83,2,10,1024,0.00390625,0.000976562,8
n83,3,10,1792,0.00390625,0.00170898,8
n83,4,10,3072,0.00390625,0.00292969,8
n83,5,10,2304,0.00390625,0.00219727,8
n92,0,10,672,0.0078125,0.00128174,7
n92,1,10,3424,0.0078125,0.00653076,7
n92,2,10,288,0.0078125,0.000549316,7
n92,3,10,384,0.0078125,0.000732422,7
n92,4,10,3808,0.0078125,0.00726318,7
n92,5,10,3712,0.0078125,0.00708008,7
n103,0,10,384,0.015625,0.00146484,6
n103,1,10,3376,0.015625,0.0128784,6
n103,2,10,1024,0.015625,0.00390625,6
n103,3,10,432,0.015625,0.00164795,6
n103,4,10,2736,0.015625,0.010437,6
n103,5,10,3328,0.015625,0.0126953,6
n105,0,10,1792,0.0078125,0.00341797,7
n105,1,10,2304,0.0078125,0.00439453,7
n105,2,10,1024,0.0078125,0.00195312,7
n105,3,10,1536,0.0078125,0.00292969,7
n105,4,10,3072,0.0078125,0.00585938,7
n105,5,10,2560,0.0078125,0.00488281,7
n130,0,10,496,0.015625,0.00189209,6
n130,1,10,3600,0.015625,0.0137329,6
n130,2,10,240,0.015625,0.000915527,6
n130,3,10,256,0.015625,0.000976562,6
n130,4,10,3856,0.015625,0.0147095,6
n130,5,10,3840,0.015625,0.0146484,6
n84,0,11,224,0.0078125,0.000427246,7
n84,1,11,3424,0.0078125,0.00653076,7
n84,2,11,96,0.0078125,0.000183105,7
n84,3,11,1696,0.0078125,0.00323486,7
n84,4,11,3552,0.0078125,0.0067749,7
n84,5,11,1952,0.0078125,0.00372314,7
n86,0,11,1920,0.00390625,0.00183105,8
n86,1,11,2176,0.00390625,0.0020752,8
n86,2,11,1920,0.00390625,0.00183105,8
n86,3,11,448,0.00390625,0.000427246,8
n86,4,11,2176,0.00390625,0.0020752,8
n86,5,11,3648,0.00390625,0.003479,8
n106,0,11,336,0.015625,0.00128174,6
n106,1,11,3376,0.015625,0.0128784,6
n106,2,11,128,0.015625,0.000488281,6
n106,3,11,1456,0.015625,0.0055542,6
n106,4,11,3584,0.015625,0.0136719,6
n106,5,11,2256,0.015625,0.00860596,6
n108,0,11,1792,0.0078125,0.00341797,7
n108,1,11,2304,0.0078125,0.00439453,7
n108,2,11,1792,0.0078125,0.00341797,7
n108,3,11,672,0.0078125,0.00128174,7
n108,4,11,2304,0.0078125,0.00439453,7
n108,5,11,3424,0.0078125,0.00653076,7
n132,0,11,336,0.03125,0.00256348,5
n132,1,11,3760,0.03125,0.0286865,5
n132,2,11,160,0.03125,0.0012207,5
n132,3,11,688,0.03125,0.00524902,5
n132,4,11,3936,0.03125,0.0300293,5
n132,5,11,3408,0.03125,0.026001,5
n134,0,11,848,0.015625,0.00323486,6
